LocationType,Location,Single Age,TimeFrame,DataFormat,Data
State,New Hampshire,4,2004,Number,14749
State,New Jersey,4,2004,Number,114425
State,New Mexico,4,2004,Number,26560
State,New York,4,2004,Number,236080
State,North Carolina,4,2004,Number,114162
State,North Dakota,4,2004,Number,7526
State,Ohio,4,2004,Number,149923
State,Oklahoma,4,2004,Number,47309
State,Oregon,4,2004,Number,44935
State,Pennsylvania,4,2004,Number,145579
State,Rhode Island,4,2004,Number,12755
State,South Carolina,4,2004,Number,55623
State,South Dakota,4,2004,Number,10308
State,Tennessee,4,2004,Number,77459
State,Texas,4,2004,Number,340092
State,Utah,4,2004,Number,43770
State,Vermont,4,2004,Number,6733
State,Virginia,4,2004,Number,95712
State,Washington,4,2004,Number,79949
State,West Virginia,4,2004,Number,20545
State,Wisconsin,4,2004,Number,70459
State,Wyoming,4,2004,Number,6325
Territory,Puerto Rico,4,2004,Number,56604
Territory,Puerto Rico,4,2005,Number,55785
State,Wyoming,4,2005,Number,6375
State,Wisconsin,4,2005,Number,71281
State,West Virginia,4,2005,Number,20935
State,Washington,4,2005,Number,81515
State,Virginia,4,2005,Number,100493
State,Vermont,4,2005,Number,6893
State,Utah,4,2005,Number,45118
State,Texas,4,2005,Number,363042
State,Tennessee,4,2005,Number,80841
State,South Dakota,4,2005,Number,10258
State,South Carolina,4,2005,Number,57310
State,Rhode Island,4,2005,Number,12610
State,Pennsylvania,4,2005,Number,148707
State,Oregon,4,2005,Number,46196
State,Oklahoma,4,2005,Number,48501
State,Ohio,4,2005,Number,152836
State,North Dakota,4,2005,Number,7366
State,North Carolina,4,2005,Number,121687
State,New York,4,2005,Number,240249
State,New Mexico,4,2005,Number,26784
State,New Jersey,4,2005,Number,113845
State,New Hampshire,4,2005,Number,15192
State,Nevada,4,2005,Number,33933
State,Nebraska,4,2005,Number,24700
State,Montana,4,2005,Number,11373
State,Missouri,4,2005,Number,76255
State,Mississippi,4,2005,Number,42628
State,Minnesota,4,2005,Number,68817
State,Michigan,4,2005,Number,133839
State,Massachusetts,4,2005,Number,77615
State,Maryland,4,2005,Number,74414
State,Maine,4,2005,Number,14598
State,Louisiana,4,2005,Number,68128
State,Kentucky,4,2005,Number,55512
State,Kansas,4,2005,Number,38930
State,Iowa,4,2005,Number,38245
State,Indiana,4,2005,Number,88379
State,Illinois,4,2005,Number,177544
State,Idaho,4,2005,Number,21791
State,Hawaii,4,2005,Number,15893
State,Georgia,4,2005,Number,136605
State,Florida,4,2005,Number,217539
City,District of Columbia,4,2005,Number,6609
State,Delaware,4,2005,Number,10899
State,Connecticut,4,2005,Number,43654
State,Colorado,4,2005,Number,66161
State,California,4,2005,Number,511740
State,Arkansas,4,2005,Number,37844
State,Arizona,4,2005,Number,86982
State,Alaska,4,2005,Number,9902
State,Alabama,4,2005,Number,61565
Nation,United States,4,2005,Number,4030128
Nation,United States,4,2006,Number,3970880
State,Alabama,4,2006,Number,60146
State,Alaska,4,2006,Number,9676
State,Arizona,4,2006,Number,87698
State,Arkansas,4,2006,Number,38493
State,California,4,2006,Number,496208
State,Colorado,4,2006,Number,65988
State,Connecticut,4,2006,Number,43344
State,Delaware,4,2006,Number,10852
City,District of Columbia,4,2006,Number,5602
State,Florida,4,2006,Number,215701
State,Georgia,4,2006,Number,134512
State,Hawaii,4,2006,Number,15855
State,Idaho,4,2006,Number,22359
State,Illinois,4,2006,Number,172328
State,Indiana,4,2006,Number,85750
State,Iowa,4,2006,Number,38296
State,Kansas,4,2006,Number,39246
State,Kentucky,4,2006,Number,54343
State,Louisiana,4,2006,Number,62325
State,Maine,4,2006,Number,14356
State,Maryland,4,2006,Number,73501
State,Massachusetts,4,2006,Number,75847
State,Michigan,4,2006,Number,129600
State,Minnesota,4,2006,Number,67723
State,Mississippi,4,2006,Number,40476
State,Missouri,4,2006,Number,76066
State,Montana,4,2006,Number,11591
State,Nebraska,4,2006,Number,24843
State,Nevada,4,2006,Number,35678
State,New Hampshire,4,2006,Number,14804
State,New Jersey,4,2006,Number,113732
State,New Mexico,4,2006,Number,27532
State,New York,4,2006,Number,232935
State,North Carolina,4,2006,Number,120295
State,North Dakota,4,2006,Number,7603
State,Ohio,4,2006,Number,146897
State,Oklahoma,4,2006,Number,49688
State,Oregon,4,2006,Number,45796
State,Pennsylvania,4,2006,Number,145634
State,Rhode Island,4,2006,Number,12259
State,South Carolina,4,2006,Number,56824
State,South Dakota,4,2006,Number,10408
State,Tennessee,4,2006,Number,79831
State,Texas,4,2006,Number,366559
State,Utah,4,2006,Number,46692
State,Vermont,4,2006,Number,6726
State,Virginia,4,2006,Number,100046
State,Washington,4,2006,Number,80313
State,West Virginia,4,2006,Number,20881
State,Wisconsin,4,2006,Number,70409
State,Wyoming,4,2006,Number,6613
Territory,Puerto Rico,4,2006,Number,52139
Territory,Puerto Rico,4,2007,Number,49093
State,Wyoming,4,2007,Number,7134
State,Wisconsin,4,2007,Number,71405
State,West Virginia,4,2007,Number,20913
State,Washington,4,2007,Number,81340
State,Virginia,4,2007,Number,100028
State,Vermont,4,2007,Number,6883
State,Utah,4,2007,Number,48258
State,Texas,4,2007,Number,374419
State,Tennessee,4,2007,Number,80033
State,South Dakota,4,2007,Number,10823
State,South Carolina,4,2007,Number,56608
State,Rhode Island,4,2007,Number,12341
State,Pennsylvania,4,2007,Number,147137
State,Oregon,4,2007,Number,46417
State,Oklahoma,4,2007,Number,49525
State,Ohio,4,2007,Number,147324
State,North Dakota,4,2007,Number,7686
State,North Carolina,4,2007,Number,120912
State,New York,4,2007,Number,231629
State,New Mexico,4,2007,Number,27753
State,New Jersey,4,2007,Number,115442
State,New Hampshire,4,2007,Number,14621
State,Nevada,4,2007,Number,36207
State,Nebraska,4,2007,Number,25716
State,Montana,4,2007,Number,11773
State,Missouri,4,2007,Number,76248
State,Mississippi,4,2007,Number,40978
State,Minnesota,4,2007,Number,69737
State,Michigan,4,2007,Number,127252
State,Massachusetts,4,2007,Number,75027
State,Maryland,4,2007,Number,73237
State,Maine,4,2007,Number,14486
State,Louisiana,4,2007,Number,63107
State,Kentucky,4,2007,Number,54545
State,Kansas,4,2007,Number,39364
State,Iowa,4,2007,Number,38926
State,Indiana,4,2007,Number,86095
State,Illinois,4,2007,Number,171514
State,Idaho,4,2007,Number,22804
State,Hawaii,4,2007,Number,16175
State,Georgia,4,2007,Number,135532
State,Florida,4,2007,Number,214829
City,District of Columbia,4,2007,Number,5448
State,Delaware,4,2007,Number,11135
State,Connecticut,4,2007,Number,43366
State,Colorado,4,2007,Number,67226
State,California,4,2007,Number,501389
State,Arkansas,4,2007,Number,38263
State,Arizona,4,2007,Number,90445
State,Alaska,4,2007,Number,9840
State,Alabama,4,2007,Number,58965
Nation,United States,4,2007,Number,3998260
Nation,United States,4,2008,Number,4041170
State,Alabama,4,2008,Number,60264
State,Alaska,4,2008,Number,10024
State,Arizona,4,2008,Number,91212
State,Arkansas,4,2008,Number,38532
State,California,4,2008,Number,505400
State,Colorado,4,2008,Number,68176
State,Connecticut,4,2008,Number,42940
State,Delaware,4,2008,Number,11021
City,District of Columbia,4,2008,Number,6349
State,Florida,4,2008,Number,210247
State,Georgia,4,2008,Number,139142
State,Hawaii,4,2008,Number,18012
State,Idaho,4,2008,Number,23692
State,Illinois,4,2008,Number,172789
State,Indiana,4,2008,Number,87506
State,Iowa,4,2008,Number,38700
State,Kansas,4,2008,Number,39494
State,Kentucky,4,2008,Number,55430
State,Louisiana,4,2008,Number,65783
State,Maine,4,2008,Number,14588
State,Maryland,4,2008,Number,73604
State,Massachusetts,4,2008,Number,74473
State,Michigan,4,2008,Number,126777
State,Minnesota,4,2008,Number,71194
State,Mississippi,4,2008,Number,42004
State,Missouri,4,2008,Number,77038
State,Montana,4,2008,Number,11776
State,Nebraska,4,2008,Number,26068
State,Nevada,4,2008,Number,37983
State,New Hampshire,4,2008,Number,14238
State,New Jersey,4,2008,Number,115185
State,New Mexico,4,2008,Number,28415
State,New York,4,2008,Number,232555
State,North Carolina,4,2008,Number,122959
State,North Dakota,4,2008,Number,7973
State,Ohio,4,2008,Number,147067
State,Oklahoma,4,2008,Number,49980
State,Oregon,4,2008,Number,46168
State,Pennsylvania,4,2008,Number,147181
State,Rhode Island,4,2008,Number,12515
State,South Carolina,4,2008,Number,57918
State,South Dakota,4,2008,Number,11185
State,Tennessee,4,2008,Number,80471
State,Texas,4,2008,Number,384055
State,Utah,4,2008,Number,50348
State,Vermont,4,2008,Number,6854
State,Virginia,4,2008,Number,102147
State,Washington,4,2008,Number,83506
State,West Virginia,4,2008,Number,20944
State,Wisconsin,4,2008,Number,72233
State,Wyoming,4,2008,Number,7055
Territory,Puerto Rico,4,2008,Number,47854
Territory,Puerto Rico,4,2013,Number,41084
State,Wyoming,4,2013,Number,8136
State,Wisconsin,4,2013,Number,70652
State,West Virginia,4,2013,Number,20557
State,Washington,4,2013,Number,89406
State,Vermont,4,2013,Number,6213
State,Virginia,4,2013,Number,100933
State,Utah,4,2013,Number,51832
State,Texas,4,2013,Number,392525
State,Tennessee,4,2013,Number,81095
State,South Dakota,4,2013,Number,11985
State,South Carolina,4,2013,Number,60228
State,Rhode Island,4,2013,Number,11004
State,Pennsylvania,4,2013,Number,144143
State,Oregon,4,2013,Number,47306
State,Oklahoma,4,2013,Number,53828
State,Ohio,4,2013,Number,141601
State,North Dakota,4,2013,Number,9689
State,New York,4,2013,Number,224869
State,North Carolina,4,2013,Number,125155
State,New Mexico,4,2013,Number,28566
State,New Jersey,4,2013,Number,106037
State,New Hampshire,4,2013,Number,13579
State,Nevada,4,2013,Number,36348
State,Nebraska,4,2013,Number,26488
State,Montana,4,2013,Number,12536
State,Missouri,4,2013,Number,76066
State,Mississippi,4,2013,Number,40906
State,Minnesota,4,2013,Number,70407
State,Michigan,4,2013,Number,116853
State,Massachusetts,4,2013,Number,72816
State,Maine,4,2013,Number,13582
State,Maryland,4,2013,Number,72766
State,Louisiana,4,2013,Number,62067
State,Kentucky,4,2013,Number,55554
State,Kansas,4,2013,Number,40642
State,Iowa,4,2013,Number,40375
State,Indiana,4,2013,Number,85649
State,Illinois,4,2013,Number,161442
State,Idaho,4,2013,Number,23764
State,Hawaii,4,2013,Number,17499
State,Georgia,4,2013,Number,134791
State,Florida,4,2013,Number,214108
City,District of Columbia,4,2013,Number,6789
State,Connecticut,4,2013,Number,39363
State,Delaware,4,2013,Number,11068
State,Colorado,4,2013,Number,68736
State,California,4,2013,Number,496603
State,Arkansas,4,2013,Number,38676
State,Arizona,4,2013,Number,88783
State,Alaska,4,2013,Number,10629
State,Alabama,4,2013,Number,59894
Nation,United States,4,2013,Number,3994539
Nation,United States,4,2018,Number,4021907
State,Alabama,4,2018,Number,59343
State,Alaska,4,2018,Number,10682
State,Arizona,4,2018,Number,89783
State,Arkansas,4,2018,Number,38430
State,California,4,2018,Number,496363
State,Colorado,4,2018,Number,68321
State,Delaware,4,2018,Number,11082
State,Connecticut,4,2018,Number,37707
City,District of Columbia,4,2018,Number,8238
State,Florida,4,2018,Number,231879
State,Georgia,4,2018,Number,133874
State,Hawaii,4,2018,Number,18175
State,Idaho,4,2018,Number,23664
State,Illinois,4,2018,Number,152863
State,Indiana,4,2018,Number,85566
State,Iowa,4,2018,Number,40351
State,Kansas,4,2018,Number,38874
State,Kentucky,4,2018,Number,55780
State,Louisiana,4,2018,Number,62076
State,Maryland,4,2018,Number,73110
State,Maine,4,2018,Number,13196
State,Massachusetts,4,2018,Number,73012
State,Michigan,4,2018,Number,116957
State,Minnesota,4,2018,Number,72782
State,Mississippi,4,2018,Number,37678
State,Missouri,4,2018,Number,75974
State,Montana,4,2018,Number,12761
State,Nebraska,4,2018,Number,26827
State,Nevada,4,2018,Number,37697
State,New Hampshire,4,2018,Number,13079
State,New Jersey,4,2018,Number,105136
State,New Mexico,4,2018,Number,26010
State,New York,4,2018,Number,225937
State,North Carolina,4,2018,Number,123983
State,North Dakota,4,2018,Number,10709
State,Ohio,4,2018,Number,141897
State,Oklahoma,4,2018,Number,53278
State,Oregon,4,2018,Number,48112
State,Pennsylvania,4,2018,Number,144586
State,South Carolina,4,2018,Number,59895
State,Rhode Island,4,2018,Number,11015
State,South Dakota,4,2018,Number,12466
State,Tennessee,4,2018,Number,82202
State,Texas,4,2018,Number,411848
State,Utah,4,2018,Number,51280
State,Vermont,4,2018,Number,6234
State,Virginia,4,2018,Number,102482
State,Washington,4,2018,Number,93207
State,West Virginia,4,2018,Number,20091
State,Wisconsin,4,2018,Number,68045
State,Wyoming,4,2018,Number,7370
Territory,Puerto Rico,4,2018,Number,28858
Territory,Puerto Rico,4,2009,Number,47377
State,Wyoming,4,2009,Number,7512
State,Wisconsin,4,2009,Number,71383
State,West Virginia,4,2009,Number,20339
State,Washington,4,2009,Number,83391
State,Virginia,4,2009,Number,101380
State,Vermont,4,2009,Number,6637
State,Utah,4,2009,Number,49906
State,Texas,4,2009,Number,386769
State,Tennessee,4,2009,Number,79718
State,South Carolina,4,2009,Number,57987
State,South Dakota,4,2009,Number,11347
State,Pennsylvania,4,2009,Number,146007
State,Rhode Island,4,2009,Number,11751
State,Oregon,4,2009,Number,47081
State,Oklahoma,4,2009,Number,51152
State,Ohio,4,2009,Number,144188
State,North Dakota,4,2009,Number,8216
State,North Carolina,4,2009,Number,126292
State,New York,4,2009,Number,227158
State,New Mexico,4,2009,Number,29717
State,New Jersey,4,2009,Number,110607
State,New Hampshire,4,2009,Number,14790
State,Nevada,4,2009,Number,37811
State,Nebraska,4,2009,Number,25801
State,Missouri,4,2009,Number,76984
State,Montana,4,2009,Number,11826
State,Mississippi,4,2009,Number,41640
State,Minnesota,4,2009,Number,70097
State,Michigan,4,2009,Number,122693
State,Massachusetts,4,2009,Number,73258
State,Maryland,4,2009,Number,73187
State,Maine,4,2009,Number,14319
State,Louisiana,4,2009,Number,66504
State,Kentucky,4,2009,Number,55697
State,Kansas,4,2009,Number,39404
State,Iowa,4,2009,Number,39060
State,Indiana,4,2009,Number,86058
State,Idaho,4,2009,Number,23910
State,Illinois,4,2009,Number,170277
State,Hawaii,4,2009,Number,17305
State,Georgia,4,2009,Number,138741
State,Florida,4,2009,Number,215004
City,District of Columbia,4,2009,Number,6025
State,Delaware,4,2009,Number,11335
State,Connecticut,4,2009,Number,42201
State,Colorado,4,2009,Number,69421
State,California,4,2009,Number,509363
State,Arkansas,4,2009,Number,39271
State,Arizona,4,2009,Number,92803
State,Alaska,4,2009,Number,10331
Nation,United States,4,2009,Number,4033457
State,Alabama,4,2009,Number,59803
State,Alabama,4,2010,Number,61082
Nation,United States,4,2010,Number,4077511
State,Alaska,4,2010,Number,10581
State,Arizona,4,2010,Number,91854
State,Arkansas,4,2010,Number,39975
State,California,4,2010,Number,509449
State,Colorado,4,2010,Number,70060
State,Connecticut,4,2010,Number,42387
State,Delaware,4,2010,Number,11386
City,District of Columbia,4,2010,Number,5891
State,Florida,4,2010,Number,217189
State,Georgia,4,2010,Number,139535
State,Hawaii,4,2010,Number,16917
State,Illinois,4,2010,Number,169660
State,Idaho,4,2010,Number,24534
State,Indiana,4,2010,Number,88073
State,Iowa,4,2010,Number,40963
State,Kansas,4,2010,Number,41133
State,Kentucky,4,2010,Number,56992
State,Louisiana,4,2010,Number,62444
State,Maine,4,2010,Number,14490
State,Maryland,4,2010,Number,73161
State,Massachusetts,4,2010,Number,74726
State,Michigan,4,2010,Number,122434
State,Minnesota,4,2010,Number,71794
State,Mississippi,4,2010,Number,42177
State,Montana,4,2010,Number,12473
State,Missouri,4,2010,Number,79032
State,Nebraska,4,2010,Number,26386
State,Nevada,4,2010,Number,37441
State,New Hampshire,4,2010,Number,14713
State,New Jersey,4,2010,Number,110524
State,New Mexico,4,2010,Number,29190
State,New York,4,2010,Number,230171
State,North Carolina,4,2010,Number,127585
State,North Dakota,4,2010,Number,8752
State,Ohio,4,2010,Number,147097
State,Oklahoma,4,2010,Number,52814
State,Oregon,4,2010,Number,47858
State,Rhode Island,4,2010,Number,11922
State,Pennsylvania,4,2010,Number,148417
State,South Dakota,4,2010,Number,11887
State,South Carolina,4,2010,Number,60295
State,Tennessee,4,2010,Number,82520
State,Texas,4,2010,Number,388544
State,Utah,4,2010,Number,52095
State,Vermont,4,2010,Number,6591
State,Virginia,4,2010,Number,103019
State,Washington,4,2010,Number,87295
State,West Virginia,4,2010,Number,21015
State,Wisconsin,4,2010,Number,73002
State,Wyoming,4,2010,Number,7986
Territory,Puerto Rico,4,2010,Number,46060
Territory,Puerto Rico,4,2015,Number,36232
State,Wyoming,4,2015,Number,7756
State,Wisconsin,4,2015,Number,68563
State,West Virginia,4,2015,Number,20547
State,Washington,4,2015,Number,90694
State,Vermont,4,2015,Number,6200
State,Virginia,4,2015,Number,103002
State,Utah,4,2015,Number,50828
State,Texas,4,2015,Number,400127
State,Tennessee,4,2015,Number,80372
State,South Dakota,4,2015,Number,11884
State,South Carolina,4,2015,Number,58884
State,Pennsylvania,4,2015,Number,144387
State,Rhode Island,4,2015,Number,11144
State,Oregon,4,2015,Number,47239
State,Oklahoma,4,2015,Number,53966
State,Ohio,4,2015,Number,139723
State,North Dakota,4,2015,Number,10072
State,New York,4,2015,Number,235614
State,North Carolina,4,2015,Number,121887
State,New Mexico,4,2015,Number,27378
State,New Jersey,4,2015,Number,107701
State,New Hampshire,4,2015,Number,13690
State,Nevada,4,2015,Number,36987
State,Nebraska,4,2015,Number,26166
State,Missouri,4,2015,Number,75619
State,Montana,4,2015,Number,12356
State,Mississippi,4,2015,Number,38674
State,Minnesota,4,2015,Number,70170
State,Michigan,4,2015,Number,115843
State,Massachusetts,4,2015,Number,74485
State,Maine,4,2015,Number,13020
State,Maryland,4,2015,Number,74691
State,Louisiana,4,2015,Number,61538
State,Kentucky,4,2015,Number,54772
State,Kansas,4,2015,Number,40041
State,Iowa,4,2015,Number,38799
State,Indiana,4,2015,Number,84601
State,Idaho,4,2015,Number,23284
State,Illinois,4,2015,Number,159232
State,Hawaii,4,2015,Number,19013
State,Georgia,4,2015,Number,134801
State,Florida,4,2015,Number,222370
City,District of Columbia,4,2015,Number,8343
State,Connecticut,4,2015,Number,39000
State,Delaware,4,2015,Number,11332
State,Colorado,4,2015,Number,68809
State,California,4,2015,Number,510049
State,Arkansas,4,2015,Number,38503
