LocationType,Location,Age group,TimeFrame,DataFormat,Data
State,Utah,4,1990,Number,2233
State,Utah,5 years and older,1990,Number,115
State,Utah,Total,1990,Number,2693
State,Vermont,<3,1990,Number,167
State,Vermont,3,1990,Number,359
State,Vermont,4,1990,Number,425
State,Vermont,5 years and older,1990,Number,81
State,Vermont,Total,1990,Number,1032
State,Vermont,5 years and older,1991,Number,43
State,Vermont,4,1991,Number,505
State,Vermont,3,1991,Number,383
State,Vermont,<3,1991,Number,195
State,Vermont,Total,1991,Number,1126
State,Vermont,<3,1993,Number,224
State,Vermont,Total,1993,Number,1311
State,Vermont,4,1993,Number,586
State,Vermont,3,1993,Number,470
State,Vermont,5 years and older,1993,Number,31
State,Vermont,5 years and older,1992,Number,41
State,Vermont,3,1992,Number,373
State,Vermont,4,1992,Number,598
State,Vermont,Total,1992,Number,1243
State,Vermont,<3,1992,Number,231
State,Vermont,5 years and older,1994,Number,21
State,Vermont,4,1994,Number,661
State,Vermont,Total,1994,Number,1366
State,Vermont,<3,1994,Number,213
State,Vermont,3,1994,Number,471
State,Vermont,Total,1995,Number,1462
State,Vermont,5 years and older,1995,Number,60
State,Vermont,3,1995,Number,521
State,Vermont,4,1995,Number,679
State,Vermont,<3,1995,Number,202
State,Vermont,4,1996,Number,685
State,Vermont,3,1996,Number,522
State,Vermont,5 years and older,1996,Number,115
State,Vermont,Total,1996,Number,1440
State,Vermont,<3,1996,Number,118
State,Vermont,<3,1997,Number,208
State,Vermont,Total,1997,Number,1302
State,Vermont,5 years and older,1997,Number,22
State,Vermont,3,1997,Number,449
State,Vermont,4,1997,Number,623
State,Vermont,<3,1999,Number,267
State,Vermont,Total,1999,Number,1541
State,Vermont,5 years and older,1999,Number,46
State,Vermont,3,1999,Number,503
State,Vermont,4,1999,Number,725
State,Vermont,4,1998,Number,642
State,Vermont,3,1998,Number,583
State,Vermont,5 years and older,1998,Number,71
State,Vermont,Total,1998,Number,1594
State,Vermont,<3,1998,Number,298
State,Vermont,3,2000,Number,641
State,Vermont,5 years and older,2000,Number,11
State,Vermont,4,2000,Number,603
State,Vermont,Total,2000,Number,1531
State,Vermont,<3,2000,Number,276
State,Vermont,<3,2001,Number,271
State,Vermont,Total,2001,Number,1529
State,Vermont,5 years and older,2001,Number,32
State,Vermont,3,2001,Number,547
State,Vermont,4,2001,Number,679
State,Vermont,3,2002,Number,613
State,Vermont,5 years and older,2002,Number,115
State,Vermont,4,2002,Number,659
State,Vermont,Total,2002,Number,1739
State,Vermont,<3,2002,Number,352
State,Vermont,<3,2003,Number,350
State,Vermont,Total,2003,Number,1817
State,Vermont,5 years and older,2003,Number,188
State,Vermont,4,2003,Number,743
State,Vermont,3,2003,Number,536
State,Vermont,<3,2004,Number,374
State,Vermont,<3,2005,Number,345
State,Vermont,3,2004,Number,532
State,Vermont,4,2004,Number,789
State,Vermont,Total,2004,Number,1829
State,Vermont,5 years and older,2004,Number,134
State,Vermont,Total,2005,Number,1865
State,Vermont,5 years and older,2005,Number,160
State,Vermont,4,2005,Number,726
State,Vermont,3,2005,Number,634
State,Vermont,3,1989,Number,362
State,Vermont,4,1989,Number,452
State,Vermont,<3,1989,Number,200
State,Vermont,5 years and older,1989,Number,15
State,Vermont,Total,1989,Number,1029
State,Vermont,<3,2007,Number,437
State,Vermont,4,2007,Number,767
State,Vermont,3,2007,Number,696
State,Vermont,Total,2007,Number,1941
State,Vermont,5 years and older,2007,Number,41
State,Vermont,3,2006,Number,688
State,Vermont,4,2006,Number,752
State,Vermont,<3,2006,Number,443
State,Vermont,5 years and older,2006,Number,61
State,Vermont,Total,2006,Number,1944
State,Vermont,<3,2018,Number,530
State,Vermont,3,2018,Number,480
State,Vermont,4,2018,Number,561
State,Vermont,5 years and older,2018,Number,82
State,Vermont,Total,2018,Number,1653
State,Vermont,3,2013,Number,514
State,Vermont,4,2013,Number,729
State,Vermont,5 years and older,2013,Number,70
State,Vermont,Total,2013,Number,1934
State,Vermont,<3,2013,Number,621
State,Vermont,<3,2008,Number,485
State,Vermont,Total,2008,Number,2026
State,Vermont,5 years and older,2008,Number,42
State,Vermont,4,2008,Number,790
State,Vermont,3,2008,Number,709
State,Vermont,<3,2009,Number,461
State,Vermont,4,2009,Number,747
State,Vermont,3,2009,Number,631
State,Vermont,Total,2009,Number,1916
State,Vermont,5 years and older,2009,Number,77
State,Vermont,Total,1988,Number,1095
State,Vermont,3,1988,Number,388
State,Vermont,4,1988,Number,488
State,Vermont,<3,1988,Number,205
State,Vermont,5 years and older,1988,Number,14
State,Vermont,<3,2010,Number,577
State,Vermont,4,2010,Number,788
State,Vermont,3,2010,Number,541
State,Vermont,5 years and older,2010,Number,65
State,Vermont,Total,2010,Number,1971
State,Vermont,5 years and older,2015,Number,54
State,Vermont,Total,2015,Number,1765
State,Vermont,3,2015,Number,490
State,Vermont,4,2015,Number,639
State,Vermont,<3,2015,Number,582
State,Vermont,<3,2011,Number,606
State,Vermont,4,2011,Number,753
State,Vermont,3,2011,Number,597
State,Vermont,Total,2011,Number,1961
State,Vermont,5 years and older,2011,Number,5
State,Vermont,Total,2012,Number,1934
State,Vermont,3,2012,Number,598
State,Vermont,4,2012,Number,701
State,Vermont,<3,2012,Number,573
State,Vermont,5 years and older,2012,Number,62
State,Vermont,<3,2014,Number,591
State,Vermont,4,2014,Number,592
State,Vermont,3,2014,Number,494
State,Vermont,Total,2014,Number,1737
State,Vermont,5 years and older,2014,Number,60
State,Vermont,Total,2016,Number,1759
State,Vermont,3,2016,Number,587
State,Vermont,4,2016,Number,582
State,Vermont,<3,2016,Number,586
State,Vermont,5 years and older,2016,Number,4
State,Vermont,<3,2017,Number,575
State,Vermont,3,2017,Number,484
State,Vermont,4,2017,Number,544
State,Vermont,5 years and older,2017,Number,103
State,Vermont,Total,2017,Number,1706
State,Vermont,<3,2019,Number,750
State,Vermont,3,2019,Number,482
State,Vermont,4,2019,Number,523
State,Vermont,5 years and older,2019,Number,89
State,Vermont,Total,2019,Number,1844
State,Vermont,<3,2021,Number,532
State,Vermont,3,2021,Number,332
State,Vermont,4,2021,Number,382
State,Vermont,5 years and older,2021,Number,13
State,Vermont,Total,2021,Number,1259
State,Virginia,<3,2021,Number,3243
State,Virginia,3,2021,Number,3649
State,Virginia,4,2021,Number,4881
State,Virginia,5 years and older,2021,Number,171
State,Virginia,Total,2021,Number,11944
State,Virginia,<3,2019,Number,4165
State,Virginia,3,2019,Number,6289
State,Virginia,4,2019,Number,6382
State,Virginia,5 years and older,2019,Number,61
State,Virginia,Total,2019,Number,16897
State,Virginia,<3,2017,Number,3858
State,Virginia,3,2017,Number,6145
State,Virginia,4,2017,Number,7580
State,Virginia,5 years and older,2017,Number,249
State,Virginia,Total,2017,Number,17832
State,Virginia,<3,2016,Number,3468
State,Virginia,5 years and older,2016,Number,108
State,Virginia,Total,2016,Number,17676
State,Virginia,3,2016,Number,6064
State,Virginia,4,2016,Number,8036
State,Virginia,4,2014,Number,8492
State,Virginia,3,2014,Number,5667
State,Virginia,Total,2014,Number,16826
State,Virginia,5 years and older,2014,Number,127
State,Virginia,<3,2014,Number,2540
State,Virginia,<3,2012,Number,2761
State,Virginia,3,2012,Number,5860
State,Virginia,4,2012,Number,8719
State,Virginia,5 years and older,2012,Number,138
State,Virginia,Total,2012,Number,17478
State,Virginia,4,2011,Number,8032
State,Virginia,3,2011,Number,5058
State,Virginia,Total,2011,Number,15905
State,Virginia,5 years and older,2011,Number,80
State,Virginia,<3,2011,Number,2735
State,Virginia,<3,2015,Number,2852
State,Virginia,3,2015,Number,5966
State,Virginia,4,2015,Number,8428
State,Virginia,5 years and older,2015,Number,64
State,Virginia,Total,2015,Number,17310
State,Virginia,4,2010,Number,8617
State,Virginia,3,2010,Number,5614
State,Virginia,Total,2010,Number,17184
State,Virginia,5 years and older,2010,Number,443
State,Virginia,<3,2010,Number,2510
State,Virginia,<3,1988,Number,623
State,Virginia,5 years and older,1988,Number,620
State,Virginia,Total,1988,Number,8090
State,Virginia,3,1988,Number,2290
State,Virginia,4,1988,Number,4557
State,Virginia,4,2009,Number,8019
State,Virginia,3,2009,Number,5869
State,Virginia,Total,2009,Number,16072
State,Virginia,5 years and older,2009,Number,305
State,Virginia,<3,2009,Number,1879
State,Virginia,<3,2008,Number,2008
State,Virginia,Total,2008,Number,15794
State,Virginia,5 years and older,2008,Number,136
State,Virginia,4,2008,Number,7847
State,Virginia,3,2008,Number,5803
State,Virginia,3,2013,Number,5919
State,Virginia,4,2013,Number,8397
State,Virginia,5 years and older,2013,Number,310
State,Virginia,Total,2013,Number,17410
State,Virginia,<3,2013,Number,2784
State,Virginia,<3,2018,Number,2831
State,Virginia,3,2018,Number,6318
State,Virginia,4,2018,Number,7490
State,Virginia,5 years and older,2018,Number,149
State,Virginia,Total,2018,Number,16788
State,Virginia,3,2006,Number,5275
State,Virginia,4,2006,Number,8379
State,Virginia,5 years and older,2006,Number,1018
State,Virginia,Total,2006,Number,16596
State,Virginia,<3,2006,Number,1924
State,Virginia,<3,2007,Number,1873
State,Virginia,Total,2007,Number,15869
State,Virginia,5 years and older,2007,Number,157
State,Virginia,4,2007,Number,7999
State,Virginia,3,2007,Number,5840
State,Virginia,3,1989,Number,2171
State,Virginia,4,1989,Number,4066
State,Virginia,5 years and older,1989,Number,205
State,Virginia,Total,1989,Number,7135
State,Virginia,<3,1989,Number,693
State,Virginia,Total,2005,Number,16673
State,Virginia,5 years and older,2005,Number,502
State,Virginia,4,2005,Number,8549
State,Virginia,<3,2005,Number,1786
State,Virginia,3,2005,Number,5836
State,Virginia,<3,2004,Number,1883
State,Virginia,4,2004,Number,9121
State,Virginia,3,2004,Number,5323
State,Virginia,5 years and older,2004,Number,1390
State,Virginia,Total,2004,Number,17717
State,Virginia,Total,2003,Number,17275
State,Virginia,5 years and older,2003,Number,1349
State,Virginia,4,2003,Number,9119
State,Virginia,3,2003,Number,5265
State,Virginia,<3,2003,Number,1542
State,Virginia,<3,2002,Number,1312
State,Virginia,3,2002,Number,5116
State,Virginia,4,2002,Number,8588
State,Virginia,5 years and older,2002,Number,1421
State,Virginia,Total,2002,Number,16437
State,Virginia,Total,2001,Number,16647
State,Virginia,5 years and older,2001,Number,548
State,Virginia,4,2001,Number,8801
State,Virginia,3,2001,Number,5495
State,Virginia,<3,2001,Number,1803
State,Virginia,<3,2000,Number,1506
State,Virginia,3,2000,Number,4966
State,Virginia,4,2000,Number,7979
State,Virginia,5 years and older,2000,Number,611
State,Virginia,Total,2000,Number,15062
State,Virginia,<3,1998,Number,971
State,Virginia,3,1998,Number,4333
State,Virginia,4,1998,Number,8388
State,Virginia,Total,1998,Number,15015
State,Virginia,5 years and older,1998,Number,1323
State,Virginia,Total,1999,Number,15511
State,Virginia,4,1999,Number,8769
State,Virginia,5 years and older,1999,Number,886
State,Virginia,3,1999,Number,4680
State,Virginia,<3,1999,Number,1176
State,Virginia,Total,1997,Number,13972
State,Virginia,4,1997,Number,8016
State,Virginia,5 years and older,1997,Number,1377
State,Virginia,3,1997,Number,3795
State,Virginia,<3,1997,Number,784
State,Virginia,<3,1996,Number,1062
State,Virginia,3,1996,Number,4044
State,Virginia,4,1996,Number,8713
State,Virginia,Total,1996,Number,14516
State,Virginia,5 years and older,1996,Number,697
State,Virginia,Total,1995,Number,14620
State,Virginia,4,1995,Number,8657
State,Virginia,5 years and older,1995,Number,1303
State,Virginia,3,1995,Number,3667
State,Virginia,<3,1995,Number,993
State,Virginia,<3,1994,Number,1521
State,Virginia,3,1994,Number,3851
State,Virginia,4,1994,Number,8358
State,Virginia,5 years and older,1994,Number,980
State,Virginia,Total,1994,Number,14710
State,Virginia,<3,1992,Number,1328
State,Virginia,3,1992,Number,3253
State,Virginia,4,1992,Number,6494
State,Virginia,5 years and older,1992,Number,910
State,Virginia,Total,1992,Number,11985
State,Virginia,5 years and older,1993,Number,617
State,Virginia,Total,1993,Number,13079
State,Virginia,4,1993,Number,7445
State,Virginia,3,1993,Number,3729
State,Virginia,<3,1993,Number,1288
State,Virginia,Total,1991,Number,9138
State,Virginia,5 years and older,1991,Number,590
State,Virginia,4,1991,Number,4894
State,Virginia,3,1991,Number,2519
State,Virginia,<3,1991,Number,1135
State,Virginia,<3,1990,Number,333
State,Virginia,3,1990,Number,2290
State,Virginia,4,1990,Number,4336
State,Virginia,5 years and older,1990,Number,225
State,Virginia,Total,1990,Number,7184
State,Washington,<3,1990,Number,941
State,Washington,3,1990,Number,1422
State,Washington,4,1990,Number,5137
State,Washington,5 years and older,1990,Number,699
State,Washington,Total,1990,Number,8199
State,Washington,Total,1991,Number,8964
State,Washington,5 years and older,1991,Number,964
State,Washington,4,1991,Number,5172
State,Washington,3,1991,Number,1799
State,Washington,<3,1991,Number,1029
State,Washington,Total,1993,Number,13868
State,Washington,5 years and older,1993,Number,1232
State,Washington,4,1993,Number,7113
State,Washington,3,1993,Number,2745
State,Washington,<3,1993,Number,2778
State,Washington,<3,1992,Number,1242
State,Washington,3,1992,Number,2046
State,Washington,4,1992,Number,5871
State,Washington,5 years and older,1992,Number,746
State,Washington,Total,1992,Number,9905
State,Washington,<3,1994,Number,1485
State,Washington,3,1994,Number,2727
State,Washington,4,1994,Number,7926
State,Washington,5 years and older,1994,Number,687
State,Washington,Total,1994,Number,12825
State,Washington,Total,1995,Number,14257
State,Washington,5 years and older,1995,Number,722
State,Washington,4,1995,Number,8561
State,Washington,3,1995,Number,3095
State,Washington,<3,1995,Number,1879
State,Washington,<3,1996,Number,1997
State,Washington,3,1996,Number,2935
State,Washington,4,1996,Number,8962
State,Washington,5 years and older,1996,Number,684
State,Washington,Total,1996,Number,14578
State,Washington,Total,1997,Number,14077
State,Washington,5 years and older,1997,Number,666
State,Washington,4,1997,Number,8730
State,Washington,3,1997,Number,2793
State,Washington,<3,1997,Number,1888
State,Washington,5 years and older,1999,Number,592
State,Washington,4,1999,Number,8365
State,Washington,3,1999,Number,3504
State,Washington,<3,1999,Number,2251
State,Washington,Total,1999,Number,14712
State,Washington,<3,1998,Number,1787
State,Washington,3,1998,Number,3088
State,Washington,4,1998,Number,8231
State,Washington,5 years and older,1998,Number,588
State,Washington,Total,1998,Number,13694
State,Washington,3,2000,Number,4259
State,Washington,<3,2000,Number,3014
State,Washington,4,2000,Number,7980
State,Washington,5 years and older,2000,Number,851
State,Washington,Total,2000,Number,16104
State,Washington,5 years and older,2001,Number,1061
State,Washington,4,2001,Number,8299
State,Washington,3,2001,Number,4064
State,Washington,<3,2001,Number,3402
State,Washington,Total,2001,Number,16826
State,Washington,3,2002,Number,4492
State,Washington,<3,2002,Number,3876
State,Washington,4,2002,Number,8344
State,Washington,5 years and older,2002,Number,743
State,Washington,Total,2002,Number,17455
State,Washington,5 years and older,2003,Number,701
State,Washington,4,2003,Number,9166
State,Washington,<3,2003,Number,3876
State,Washington,3,2003,Number,4625
State,Washington,Total,2003,Number,18368
State,Washington,3,2004,Number,4707
State,Washington,<3,2004,Number,4092
State,Washington,4,2004,Number,9044
State,Washington,5 years and older,2004,Number,773
State,Washington,5 years and older,2005,Number,753
State,Washington,4,2005,Number,9249
State,Washington,3,2005,Number,4748
State,Washington,<3,2005,Number,4159
State,Washington,Total,2005,Number,18909
State,Washington,Total,2004,Number,18616
State,Washington,Total,1989,Number,7979
State,Washington,3,1989,Number,1425
State,Washington,<3,1989,Number,1001
State,Washington,4,1989,Number,5040
State,Washington,5 years and older,1989,Number,513
State,Washington,Total,2007,Number,19328
State,Washington,5 years and older,2007,Number,406
State,Washington,4,2007,Number,8926
State,Washington,<3,2007,Number,4930
State,Washington,3,2007,Number,5066
State,Washington,3,2006,Number,5071
State,Washington,<3,2006,Number,4787
State,Washington,4,2006,Number,9064
State,Washington,5 years and older,2006,Number,183
State,Washington,Total,2006,Number,19105
State,Washington,<3,2018,Number,5963
State,Washington,3,2018,Number,4848
State,Washington,4,2018,Number,6863
State,Washington,5 years and older,2018,Number,366
State,Washington,Total,2018,Number,18040
State,Washington,3,2013,Number,5042
State,Washington,<3,2013,Number,6461
State,Washington,4,2013,Number,8775
State,Washington,5 years and older,2013,Number,248
State,Washington,Total,2013,Number,20526
State,Washington,Total,2008,Number,19250
State,Washington,5 years and older,2008,Number,169
State,Washington,4,2008,Number,8447
State,Washington,<3,2008,Number,5202
State,Washington,3,2008,Number,5432
State,Washington,Total,2009,Number,19464
State,Washington,<3,2009,Number,5204
State,Washington,3,2009,Number,5487
State,Washington,5 years and older,2009,Number,197
